timestamp,temperature,humidity,pressure,air_quality,pm_2_5,pm_1_0,pm_10,wind_speed,wind_direction
2024-04-04 06:42:32.133742,32.86,71.26,1004.42,122,73,48,81,2.92,49
2024-04-04 06:42:33.136549,32.86,71.23,1004.43,123,73,48,80,2.81,34
2024-04-04 06:42:36.322503,32.86,71.22,1004.44,122,72,48,80,2.41,31
2024-04-04 06:42:39.387566,32.86,71.25,1004.45,120,72,48,80,2.46,24
2024-04-04 06:43:34.240150,32.81,71.27,1004.5,121,70,46,77,1.62,55
2024-04-04 06:43:35.088650,32.81,71.28,1004.52,121,70,46,76,1.6,62
2024-04-04 06:43:38.022877,32.81,71.3,1004.52,121,70,46,76,1.31,47
2024-04-04 06:43:48.818784,32.81,71.31,1004.52,120,70,46,76,1.07,54
2024-04-04 06:43:55.128927,32.81,71.31,1004.5,120,70,46,76,0.94,70
2024-04-04 06:43:55.509614,32.8,71.33,1004.52,120,70,46,75,0.71,65
2024-04-04 06:44:17.014310,32.8,71.37,1004.52,120,70,46,75,0.95,56
2024-04-04 06:44:17.309717,32.79,71.37,1004.52,119,70,46,74,1.13,49
2024-04-04 06:44:18.113875,32.8,71.37,1004.52,120,70,46,74,1.72,43
2024-04-04 06:44:18.422146,32.8,71.37,1004.52,119,69,46,74,2.06,52
2024-04-04 06:44:18.441920,32.8,71.37,1004.51,119,69,46,73,2.27,60
2024-04-04 06:44:18.447153,32.79,71.37,1004.49,120,69,46,73,2.84,61
2024-04-04 06:44:18.450151,32.79,71.36,1004.49,120,69,46,73,2.07,51
2024-04-04 06:44:18.453780,32.79,71.35,1004.5,120,69,46,73,1.67,47
2024-04-04 06:44:33.154931,32.73,72.84,1004.52,102,70,47,74,1.68,61
2024-04-04 06:44:47.990690,32.71,72.33,1004.54,104,70,48,74,1.37,70
2024-04-04 06:44:48.695150,32.72,71.98,1004.53,108,70,48,74,1.3,90
2024-04-04 06:44:48.987921,32.73,71.75,1004.55,110,70,48,74,1.38,90
2024-04-04 06:44:48.991936,32.74,71.62,1004.56,112,70,48,74,1.12,90
2024-04-04 06:44:48.994932,32.75,71.55,1004.56,113,71,49,75,1.17,90
2024-04-04 06:44:51.899856,32.76,71.5,1004.57,113,70,48,74,0.84,63
2024-04-04 06:44:55.100823,32.77,71.46,1004.58,113,71,49,74,0.98,66
2024-04-04 06:45:10.744263,32.77,71.45,1004.57,113,70,48,73,1.65,36
2024-04-04 06:45:11.048811,32.78,71.42,1004.57,114,71,49,74,1.54,29
2024-04-04 06:45:11.066662,32.78,71.41,1004.56,114,70,48,73,1.89,65
2024-04-04 06:45:11.074651,32.79,71.39,1004.54,114,69,48,73,2.45,67
2024-04-04 06:45:11.083897,32.79,71.37,1004.53,115,70,49,74,3.06,71
2024-04-04 06:45:13.202019,32.79,71.34,1004.56,116,69,48,73,2.81,66
2024-04-04 06:45:16.848917,32.78,71.31,1004.57,117,69,48,73,2.87,59
2024-04-04 06:45:19.591732,32.78,71.32,1004.57,117,70,49,74,2.44,59
2024-04-04 06:45:22.309264,32.78,71.34,1004.57,118,69,48,73,2.17,61
2024-04-04 06:45:25.412300,32.79,71.32,1004.58,118,70,49,74,2.2,52
2024-04-04 06:45:28.616161,32.79,71.34,1004.59,117,69,48,73,1.89,63
2024-04-04 06:45:31.583993,32.8,71.33,1004.57,117,70,49,74,1.31,61
2024-04-04 06:45:34.815174,32.8,71.35,1004.56,115,68,48,73,1.03,40
2024-04-04 06:45:38.131660,32.8,71.33,1004.56,115,68,47,73,1.28,39
2024-04-04 06:45:41.036754,32.81,71.33,1004.58,116,68,47,73,1.18,31
2024-04-04 06:45:44.043125,32.81,71.3,1004.59,116,69,48,73,0.86,39
2024-04-04 06:45:47.358573,32.81,71.28,1004.59,115,67,47,72,0.76,52
2024-04-04 06:48:13.424447,33.44,73.04,1004.55,62,70,46,76,0.78,0
2024-04-04 06:48:17.960598,33.21,72.85,1004.57,63,70,46,76,0.85,293
2024-04-04 06:48:28.914919,32.96,72.39,1004.6,72,70,46,75,1.13,270
2024-04-04 06:48:29.705060,32.83,72.03,1004.62,78,70,46,75,1.29,270
2024-04-04 06:48:30.014091,32.77,71.82,1004.64,82,69,46,74,1.41,270
2024-04-04 06:48:30.014091,32.74,71.71,1004.65,85,69,46,73,0.91,270
2024-04-04 06:48:30.326446,32.72,71.64,1004.66,88,69,46,73,0,0
2024-04-04 06:48:32.996247,32.72,71.59,1004.67,90,69,46,73,0,0
2024-04-04 06:48:36.088922,32.72,71.55,1004.67,92,69,46,73,0,0
2024-04-04 06:48:39.180657,32.72,71.5,1004.67,93,69,46,73,0,0
2024-04-04 06:48:42.507788,32.72,71.48,1004.67,94,69,46,73,1.43,54
2024-04-04 06:48:45.740227,32.73,71.44,1004.66,96,70,47,73,1.57,33
2024-04-04 06:48:48.439639,32.73,71.43,1004.66,98,70,47,73,1.47,36
2024-04-04 06:48:51.469074,32.74,71.38,1004.67,100,70,47,74,1.28,63
2024-04-04 06:48:54.563509,32.74,71.36,1004.66,102,70,47,75,1.4,61
2024-04-04 06:49:04.778318,32.74,71.31,1004.67,103,70,47,75,2.04,71
2024-04-04 06:49:05.078446,32.74,71.29,1004.66,105,70,47,75,1.44,71
2024-04-04 06:49:05.098937,32.75,71.24,1004.66,106,70,47,76,0,0
2024-04-04 06:49:07.001889,32.75,71.21,1004.68,106,70,47,76,0,0
2024-04-04 06:49:09.927820,32.75,71.21,1004.69,107,70,47,76,0,0
2024-04-04 06:49:13.755448,32.76,71.24,1004.69,106,70,47,76,0.83,270
2024-04-04 06:49:16.534445,32.76,71.25,1004.68,107,70,47,77,0.88,270
2024-04-04 06:49:19.849981,32.77,71.24,1004.68,107,70,47,77,0.91,270
2024-04-04 06:49:22.515389,32.77,71.23,1004.67,107,70,47,77,0.89,270
2024-04-04 06:49:25.686677,32.77,71.19,1004.69,107,71,47,77,0.77,270
2024-04-04 06:49:28.716827,32.77,71.18,1004.69,107,71,47,77,0.64,307
2024-04-04 06:49:31.587186,32.78,71.17,1004.67,108,71,47,78,0,0
2024-04-04 06:49:34.992444,32.78,71.13,1004.66,109,71,48,78,0,0
2024-04-04 06:49:38.224875,32.78,71.13,1004.67,110,71,48,78,0.92,239
2024-04-04 06:49:41.028759,32.78,71.1,1004.67,110,71,48,78,0.85,270
2024-04-04 06:49:44.074020,32.79,71.1,1004.68,109,71,48,79,0.79,270
2024-04-04 06:49:47.095287,32.79,71.08,1004.69,110,71,48,79,0,0
2024-04-04 06:49:58.820799,32.79,71.07,1004.69,110,72,48,79,0,0
2024-04-04 06:49:59.721272,32.8,71.04,1004.69,111,72,48,79,0,0
2024-04-04 06:50:00.015414,32.79,71.04,1004.7,111,72,48,79,0,0
2024-04-04 06:50:00.015414,32.8,71.03,1004.71,112,72,48,80,1.13,38
2024-04-04 06:50:02.714905,32.79,71.02,1004.71,112,73,48,80,1.78,50
2024-04-04 06:50:05.787096,32.8,71,1004.71,112,73,48,80,1.85,47
2024-04-04 06:50:08.691001,32.8,71,1004.7,113,73,48,80,1.59,58
2024-04-04 06:50:11.955343,32.8,70.97,1004.7,113,73,48,80,1.24,54
2024-04-04 06:50:22.580611,32.81,70.97,1004.71,113,73,48,80,1.08,55
2024-04-04 06:50:23.647203,32.81,70.95,1004.71,112,74,49,80,0.92,67
2024-04-04 06:50:23.962542,32.81,70.96,1004.72,112,74,49,80,0.81,52
2024-04-04 06:50:24.415326,32.81,70.94,1004.72,112,74,49,80,0.7,90
2024-04-04 06:50:27.620288,32.81,70.96,1004.73,112,74,49,80,0,0
2024-04-04 06:50:30.647814,32.81,70.93,1004.74,113,74,49,80,0,0
2024-04-04 06:50:39.075145,32.82,70.92,1004.74,113,74,49,80,0,0
2024-04-04 06:50:39.376659,32.82,70.92,1004.74,113,74,50,80,0,0
2024-04-04 06:50:39.675602,32.82,70.92,1004.76,112,74,50,81,1.15,60
2024-04-04 06:50:43.157654,32.82,70.92,1004.75,112,75,50,81,1.08,72
2024-04-04 06:50:46.249112,32.83,70.92,1004.75,112,75,50,81,1.05,69
2024-04-04 06:50:49.214485,32.83,70.91,1004.76,113,75,50,81,1.21,65
2024-04-04 06:51:21.578026,32.83,70.9,1004.77,113,75,50,81,1.2,70
2024-04-04 06:51:30.070889,32.81,71.27,1004.79,108,73,48,76,1.06,90
2024-04-04 06:51:30.371280,32.81,71.17,1004.78,109,73,48,76,0.85,90
2024-04-04 06:51:32.064568,32.82,71.06,1004.78,112,73,48,75,0.81,90
2024-04-04 06:51:35.186492,32.83,70.99,1004.79,112,72,48,75,0.95,71
2024-04-04 06:51:38.057787,32.84,70.94,1004.81,113,72,48,75,1.35,64
2024-04-04 06:51:44.463676,32.84,70.9,1004.82,114,72,48,75,1.27,52
2024-04-04 06:51:45.043603,32.84,70.86,1004.83,115,71,48,75,1.6,41
2024-04-04 06:51:47.171465,32.84,70.83,1004.83,116,71,48,75,1.38,49
2024-04-04 06:51:50.514107,32.84,70.81,1004.82,115,71,48,75,1.06,50
2024-04-04 06:51:53.691533,32.85,70.79,1004.83,115,71,48,75,1.19,61
2024-04-04 06:51:56.672265,32.85,70.76,1004.84,115,71,47,75,1.32,42
2024-04-04 06:51:59.922821,32.85,70.75,1004.84,115,71,47,75,1.29,44
2024-04-04 06:52:02.950558,32.85,70.77,1004.85,116,70,47,74,1.48,39
2024-04-04 06:52:05.988979,32.86,70.75,1004.86,116,70,47,74,1.42,47
2024-04-04 06:52:09.213201,32.86,70.75,1004.87,116,70,46,74,1.69,50
2024-04-04 06:52:12.087180,32.85,70.75,1004.87,116,70,46,73,1.38,52
2024-04-04 06:52:15.414252,32.85,70.77,1004.87,116,70,46,73,1.12,53
2024-04-04 06:52:18.646699,32.86,70.79,1004.87,116,70,46,73,0.84,57
2024-04-04 06:52:21.221919,32.86,70.79,1004.87,115,70,46,73,0.6,90
2024-04-04 06:52:25.018556,32.86,70.78,1004.87,115,70,46,73,0.69,90
2024-04-04 06:52:27.546293,32.86,70.76,1004.87,115,70,46,73,0.87,90
2024-04-04 06:52:30.967013,32.86,70.77,1004.87,115,70,46,73,0.86,90
2024-04-04 06:52:41.021005,32.86,70.77,1004.87,116,70,46,73,0.9,90
2024-04-04 06:52:41.549946,32.86,70.78,1004.86,115,70,46,73,1,90
2024-04-04 06:52:41.844749,32.86,70.75,1004.88,115,70,46,73,0.77,90
2024-04-04 06:52:43.148963,32.87,70.78,1004.88,116,70,46,73,0.74,90
2024-04-04 06:52:46.238653,32.87,70.76,1004.89,116,70,46,73,0.76,90
2024-04-04 06:52:49.704764,32.87,70.74,1004.89,114,70,46,73,0.5,90
2024-04-04 06:52:52.673269,32.87,70.76,1004.91,113,70,46,73,0,0
2024-04-04 06:52:55.515487,32.87,70.75,1004.91,114,70,46,73,0,0
2024-04-04 06:52:58.539526,32.87,70.76,1004.93,114,70,46,74,0,0
2024-04-04 06:53:01.381364,32.87,70.74,1004.93,115,70,47,74,0.51,0
2024-04-04 06:53:07.978182,32.88,70.71,1004.93,114,70,47,74,0.53,0
2024-04-04 06:53:09.191992,32.88,70.72,1004.95,115,70,47,74,0.87,40
2024-04-04 06:53:11.006311,32.88,70.72,1004.96,114,70,47,74,1,60
2024-04-04 06:53:14.177176,32.88,70.72,1004.96,114,70,47,74,0.83,66
2024-04-04 06:53:17.253933,32.88,70.73,1004.97,116,70,47,74,0.71,90
2024-04-04 06:53:20.398026,32.88,70.72,1004.97,116,70,47,74,0.66,90
2024-04-04 06:53:23.610194,32.88,70.74,1004.97,116,70,47,74,0.97,67
2024-04-04 06:53:26.182318,32.88,70.75,1004.97,116,70,47,74,0.87,39
2024-04-04 06:53:29.464130,32.88,70.77,1004.97,116,70,47,74,0,0
2024-04-04 06:53:32.900967,32.88,70.75,1004.96,116,70,47,74,0,0
2024-04-04 06:53:35.709448,32.88,70.76,1004.98,115,70,46,74,0.55,0
2024-04-04 06:53:38.879639,32.88,70.76,1004.98,116,70,46,74,0,0
2024-04-04 06:53:41.675620,32.88,70.75,1004.98,115,70,46,74,0,0
2024-04-04 06:53:52.157416,32.88,70.73,1004.97,114,70,46,74,0,0
2024-04-04 06:53:53.230247,32.88,70.74,1004.97,114,70,46,74,0,0
2024-04-04 06:53:53.530359,32.88,70.72,1004.96,114,70,46,74,0,0
2024-04-04 06:53:53.947850,32.88,70.72,1004.95,115,71,46,75,0,0
2024-04-04 06:53:57.155426,32.88,70.7,1004.95,116,71,46,75,0.72,213
2024-04-04 06:54:00.227153,32.89,70.65,1004.95,116,71,46,75,0,0
2024-04-04 06:54:12.281073,32.89,70.6,1004.93,117,71,47,75,0.86,22
2024-04-04 06:54:13.052389,32.89,70.57,1004.95,116,71,47,75,1.02,0
2024-04-04 06:54:13.349093,32.89,70.53,1004.97,116,71,47,75,1.15,0
2024-04-04 06:54:13.349093,32.89,70.51,1004.98,114,72,47,75,1.76,23
2024-04-04 06:54:22.670116,32.89,70.52,1005,113,72,46,75,1.98,41
2024-04-04 06:54:39.306674,32.89,70.55,1005,112,72,46,75,2.42,46
2024-04-04 06:54:39.594310,32.89,70.56,1004.99,112,72,46,74,2.02,47
2024-04-04 06:54:39.900877,32.89,70.56,1004.99,112,72,47,74,2.24,54
2024-04-04 06:54:39.919562,32.89,70.56,1005,111,72,47,74,2.14,49
2024-04-04 06:54:39.929869,32.89,70.56,1005.01,112,72,47,74,2.15,50
2024-04-04 06:54:39.938923,32.89,70.56,1005.03,113,72,47,74,1.63,47
2024-04-04 06:54:39.939368,32.89,70.52,1005.04,114,72,47,74,1.23,57
2024-04-04 06:54:42.978363,32.86,70.91,1005.04,109,72,48,74,1,72
2024-04-04 06:54:45.946969,32.86,70.8,1005.04,111,72,48,74,1.03,90
2024-04-04 06:54:48.976182,32.87,70.66,1005.04,112,73,48,74,1.14,90
2024-04-04 06:54:52.140373,32.87,70.58,1005.03,114,73,48,75,1.32,90
2024-04-04 06:54:55.489469,32.87,70.52,1005.04,115,73,48,75,1.44,90
2024-04-04 06:54:58.187885,32.87,70.5,1005.05,116,74,48,76,1.4,90
2024-04-04 06:55:01.499457,32.88,70.47,1005.04,116,74,48,76,1.5,90
2024-04-04 06:55:04.385925,32.88,70.45,1005.05,117,75,48,76,1.65,69
2024-04-04 06:55:07.527912,32.87,70.46,1005.05,117,75,48,77,1.61,56
2024-04-04 06:55:10.850716,32.87,70.45,1005.05,117,75,49,77,1.59,56
2024-04-04 06:55:13.646971,32.87,70.45,1005.06,117,75,49,77,1.36,47
2024-04-04 06:55:16.662023,32.87,70.46,1005.07,117,75,49,78,1.38,32
2024-04-04 06:55:27.225709,32.87,70.47,1005.09,117,75,49,78,1.1,29
2024-04-04 06:55:28.627054,32.87,70.46,1005.09,116,75,50,78,1.1,21
2024-04-04 06:55:28.910061,32.87,70.48,1005.09,115,75,50,78,0.97,16
2024-04-04 06:55:29.598127,32.87,70.46,1005.08,115,75,50,77,0.62,0
2024-04-04 06:55:32.262640,32.87,70.44,1005.09,115,74,50,77,0,0
2024-04-04 06:55:35.401387,32.87,70.46,1005.08,115,74,50,77,0,0
2024-04-04 06:55:38.571915,32.87,70.47,1005.09,114,74,50,77,1.24,38
2024-04-04 06:55:41.773248,32.87,70.48,1005.09,114,73,50,76,1.52,58
2024-04-04 06:55:45.149888,32.87,70.48,1005.1,115,73,50,76,1.87,59
2024-04-04 06:55:47.975209,32.87,70.45,1005.11,117,72,50,76,2.27,57
2024-04-04 06:55:51.491641,32.86,70.48,1005.11,116,71,50,76,2.15,52
2024-04-04 06:55:53.828192,32.86,70.46,1005.11,116,71,49,76,1.75,58
2024-04-04 06:56:05.990993,32.86,70.47,1005.11,118,71,49,76,1.35,90
2024-04-04 06:56:47.177427,32.8,71.75,1005.11,102,71,48,77,1.26,71
2024-04-04 06:57:01.928270,32.79,71.35,1005.09,104,71,48,77,2.06,66
2024-04-04 06:57:28.831117,32.78,71.07,1005.11,108,71,48,76,2.5,72
2024-04-04 06:57:29.134754,32.78,70.92,1005.11,110,71,48,77,2.22,61
2024-04-04 06:57:29.152811,32.78,70.87,1005.12,112,71,48,76,1.55,37
2024-04-04 06:57:29.158872,32.78,70.85,1005.12,112,71,48,76,1.46,26
2024-04-04 06:57:29.753540,32.78,70.83,1005.12,112,71,48,76,1.62,39
2024-04-04 06:57:30.071043,32.78,70.83,1005.12,112,70,48,75,1.6,35
2024-04-04 06:57:30.071043,32.78,70.83,1005.12,112,70,48,74,1.46,37
2024-04-04 06:57:30.071043,32.78,70.83,1005.12,113,70,48,74,1.39,54
2024-04-04 06:57:30.081698,32.78,70.81,1005.12,112,70,48,74,1.07,48
2024-04-04 06:57:30.083697,32.79,70.8,1005.14,111,70,48,73,1.22,57
2024-04-04 06:57:30.085694,32.79,70.82,1005.14,112,70,48,73,1.38,56
2024-04-04 06:57:30.089086,32.79,70.83,1005.14,111,69,48,73,1.93,47
2024-04-04 06:57:32.534921,32.75,71.25,1005.13,109,69,48,72,1.78,42
2024-04-04 06:57:35.455882,32.75,71.16,1005.13,110,69,48,72,1.31,50
2024-04-04 06:57:38.672594,32.76,71.03,1005.13,112,69,48,72,1.33,62
2024-04-04 06:58:09.577269,32.77,70.93,1005.13,112,69,48,72,1.31,61
2024-04-04 06:58:19.448717,32.75,71.38,1005.13,103,71,49,73,0,0
2024-04-04 06:58:25.790208,32.75,71.2,1005.14,107,71,49,73,0,0
2024-04-04 06:58:26.795711,32.76,71.02,1005.14,109,72,49,74,0,0
2024-04-04 06:58:29.304085,32.77,70.92,1005.13,110,71,48,72,0.71,66
2024-04-04 06:58:31.972259,32.78,70.84,1005.15,111,71,48,73,1.06,90
2024-04-04 06:58:34.676669,32.78,70.81,1005.15,113,71,48,73,1.01,90
2024-04-04 06:58:37.984974,32.79,70.8,1005.14,113,71,48,73,0.88,90
2024-04-04 06:58:41.657273,32.79,70.78,1005.14,112,72,48,74,0.77,90
2024-04-04 06:58:44.136647,32.8,70.77,1005.16,112,72,48,75,0.66,90
2024-04-04 06:58:47.512177,32.8,70.76,1005.16,113,72,48,75,0.66,90
2024-04-04 06:58:50.461358,32.8,70.74,1005.16,113,72,48,76,1.33,62
2024-04-04 06:58:54.087141,32.81,70.73,1005.16,113,72,48,76,1.32,72
2024-04-04 06:58:56.642994,32.81,70.72,1005.16,113,71,47,76,1.54,46
2024-04-04 06:58:59.864783,32.81,70.71,1005.15,114,72,48,77,1.85,49
2024-04-04 06:59:02.877759,32.81,70.71,1005.15,114,71,47,77,1.56,66
2024-04-04 06:59:06.614575,32.81,70.72,1005.15,113,71,47,77,1.29,90
2024-04-04 06:59:09.138511,32.82,70.7,1005.16,114,72,48,79,1.45,73
2024-04-04 06:59:12.002874,32.82,70.72,1005.15,114,73,48,79,1.75,67
2024-04-04 06:59:15.323080,32.81,70.7,1005.15,115,73,49,79,1.98,72
2024-04-04 06:59:18.839143,32.8,70.72,1005.16,115,73,49,78,1.92,67
2024-04-04 06:59:21.366558,32.79,70.77,1005.16,115,72,48,77,1.75,58
2024-04-04 06:59:24.285131,32.79,70.8,1005.17,114,72,49,78,1.8,53
2024-04-04 06:59:28.263812,32.78,70.81,1005.17,115,71,48,77,1.69,55
2024-04-04 06:59:30.594757,32.78,70.82,1005.16,115,71,48,77,1.57,52
2024-04-04 06:59:33.687347,32.79,70.82,1005.17,114,72,48,77,1.18,42
2024-04-04 06:59:37.484874,32.79,70.8,1005.16,115,71,47,76,0.88,51
2024-04-04 06:59:39.901547,32.79,70.81,1005.16,114,72,48,77,1.36,56
2024-04-04 06:59:43.065968,32.79,70.83,1005.16,113,72,48,77,1.91,53
2024-04-04 06:59:45.820391,32.79,70.84,1005.16,113,72,48,77,1.86,54
2024-04-04 06:59:49.021395,32.79,70.82,1005.15,114,71,48,77,1.92,65
2024-04-04 06:59:52.108263,32.79,70.83,1005.15,114,70,47,76,1.54,61
2024-04-04 06:59:55.330928,32.79,70.83,1005.16,114,71,47,76,0.82,0
2024-04-04 06:59:58.517492,32.79,70.83,1005.15,113,72,48,77,0,0
2024-04-04 07:00:01.482655,32.79,70.83,1005.16,114,72,48,78,0,0
2024-04-04 07:00:04.553813,32.79,70.82,1005.15,114,72,48,78,0,0
2024-04-04 07:00:30.910716,32.8,70.79,1005.16,115,72,48,78,0,0
2024-04-04 07:00:31.752785,32.8,70.79,1005.16,114,72,48,78,0.79,90
2024-04-04 07:00:32.062133,32.79,70.79,1005.16,114,71,47,78,1.05,90
2024-04-04 07:00:32.062133,32.8,70.76,1005.16,114,72,48,79,1.06,68
2024-04-04 07:00:32.067499,32.8,70.76,1005.18,114,72,48,79,1.03,44
2024-04-04 07:00:32.070277,32.8,70.75,1005.18,114,71,47,79,1.15,37
2024-04-04 07:00:32.072124,32.81,70.74,1005.19,114,72,49,80,1.42,45
2024-04-04 07:00:32.072124,32.8,70.73,1005.18,114,71,48,79,1.52,62
2024-04-04 07:00:34.019584,32.77,71.06,1005.2,111,72,49,79,1.64,46
2024-04-04 07:00:37.253022,32.77,71.02,1005.2,112,72,49,79,1.63,58
2024-04-04 07:00:40.376885,32.77,70.91,1005.2,113,72,49,79,1.78,56
2024-04-04 07:00:43.546597,32.78,70.85,1005.19,114,72,49,78,1.99,54
2024-04-04 07:00:46.559673,32.79,70.82,1005.19,113,72,49,78,2.25,53
2024-04-04 07:00:49.746332,32.79,70.78,1005.2,113,72,49,78,2.3,58
2024-04-04 07:00:52.854741,32.79,70.75,1005.21,114,71,48,77,2.15,56
2024-04-04 07:01:01.973119,32.79,70.73,1005.19,115,72,49,78,1.84,71
2024-04-04 07:01:07.810174,32.79,70.73,1005.19,116,71,48,77,1.45,90
2024-04-04 07:01:08.117971,32.79,70.72,1005.19,115,72,49,77,1.17,90
2024-04-04 07:01:08.425152,32.8,70.7,1005.2,114,71,48,76,0.75,90
2024-04-04 07:01:08.436704,32.8,70.7,1005.2,114,72,49,77,0,0
2024-04-04 07:01:11.341782,32.8,70.69,1005.2,114,72,49,77,0,0
2024-04-04 07:01:14.583148,32.8,70.7,1005.21,114,72,48,76,0,0
2024-04-04 07:01:17.367407,32.81,70.7,1005.21,113,73,49,77,0,0
2024-04-04 07:01:20.837860,32.81,70.71,1005.22,112,72,48,77,0,0
2024-04-04 07:01:23.646562,32.81,70.69,1005.21,112,73,49,78,0,0
2024-04-04 07:01:26.818489,32.81,70.67,1005.22,113,72,48,77,0,0
2024-04-04 07:01:29.695488,32.81,70.67,1005.22,113,72,48,77,0,0
2024-04-04 07:01:32.986357,32.81,70.66,1005.22,112,72,48,77,0,0
2024-04-04 07:01:35.904616,32.82,70.66,1005.23,113,73,49,78,0,0
2024-04-04 07:01:46.357940,32.82,70.64,1005.23,113,73,49,79,1.21,71
2024-04-04 07:01:47.147191,32.82,70.65,1005.23,113,73,49,79,1.92,45
2024-04-04 07:01:47.455138,32.82,70.64,1005.24,113,73,49,80,1.9,46
2024-04-04 07:01:48.279374,32.82,70.63,1005.25,113,72,48,79,1.87,61
2024-04-04 07:01:51.494137,32.83,70.61,1005.24,114,72,48,79,2.14,54
2024-04-04 07:01:54.583345,32.82,70.6,1005.24,115,73,49,80,2.19,44
2024-04-04 07:01:57.532599,32.82,70.59,1005.25,115,73,49,81,1.82,45
2024-04-04 07:02:00.641252,32.82,70.59,1005.25,115,73,49,81,1.46,53
2024-04-04 07:02:04.029891,32.83,70.59,1005.25,114,73,49,81,1.55,60
2024-04-04 07:02:06.980675,32.82,70.56,1005.26,115,73,49,81,1.87,77
2024-04-04 07:02:10.168530,32.82,70.57,1005.25,115,73,49,81,1.51,90
2024-04-04 07:02:13.446452,32.82,70.57,1005.25,115,72,48,80,1.74,70
2024-04-04 07:02:16.115930,32.82,70.57,1005.26,115,73,49,81,1.36,62
2024-04-04 07:02:26.772179,32.81,70.58,1005.27,114,72,48,80,0.95,55
2024-04-04 07:02:27.818648,32.81,70.56,1005.26,115,73,49,81,0,0
2024-04-04 07:02:28.115559,32.81,70.57,1005.26,114,73,50,81,0,0
2024-04-04 07:02:28.686616,32.82,70.56,1005.28,113,73,50,81,0.79,270
2024-04-04 07:02:31.749309,32.82,70.59,1005.28,113,73,50,81,0.78,246
2024-04-04 07:02:34.953800,32.82,70.57,1005.28,114,72,50,80,0.83,227
2024-04-04 07:02:37.915780,32.82,70.56,1005.28,113,72,50,79,0,0
2024-04-04 07:02:40.930342,32.82,70.54,1005.28,113,73,51,80,0,0
2024-04-04 07:02:44.071909,32.82,70.55,1005.28,113,72,50,79,0,0
2024-04-04 07:02:47.240027,32.83,70.55,1005.27,113,72,50,79,0,0
2024-04-04 07:02:50.119162,32.83,70.56,1005.27,112,72,50,79,0.87,234
2024-04-04 07:02:53.487984,32.83,70.55,1005.28,112,74,51,80,0.79,215
2024-04-04 07:02:56.626517,32.83,70.54,1005.28,113,74,51,81,0.67,225
2024-04-04 07:02:59.435170,32.83,70.55,1005.29,112,74,51,81,0,0
2024-04-04 07:03:02.528215,32.83,70.54,1005.3,111,74,51,81,0,0
2024-04-04 07:03:14.260307,32.84,70.53,1005.31,111,74,51,81,0,0
2024-04-04 07:03:15.016791,32.84,70.52,1005.31,111,74,50,80,0,0
2024-04-04 07:03:15.309665,32.84,70.52,1005.31,111,74,50,80,0,0
2024-04-04 07:03:16.183662,32.84,70.51,1005.3,110,75,51,81,0,0
2024-04-04 07:03:18.381504,32.85,70.49,1005.3,110,75,51,81,0,0
2024-04-04 07:03:21.250673,32.85,70.49,1005.31,110,75,51,81,0,0
2024-04-04 07:03:24.312421,32.85,70.49,1005.31,111,74,50,79,1.54,36
2024-04-04 07:03:27.326669,32.85,70.46,1005.31,111,74,50,80,1.56,36
2024-04-04 07:03:30.715324,32.86,70.47,1005.32,112,75,51,81,1.29,54
2024-04-04 07:03:33.571300,32.86,70.45,1005.32,112,76,52,81,1.25,67
2024-04-04 07:03:36.819267,32.86,70.45,1005.32,112,75,51,80,1.46,73
2024-04-04 07:03:39.865215,32.86,70.44,1005.33,113,75,51,80,1.49,63
2024-04-04 07:03:42.833002,32.86,70.43,1005.32,113,77,52,81,1.32,61
2024-04-04 07:03:45.972610,32.87,70.43,1005.32,113,77,52,81,1.21,55
2024-04-04 07:03:49.079720,32.87,70.43,1005.34,113,75,51,80,1.12,59
2024-04-04 07:03:52.187982,32.87,70.41,1005.34,113,75,51,80,1.04,58
2024-04-04 07:04:04.193696,32.87,70.42,1005.33,114,76,52,81,0.86,64
2024-04-04 07:04:05.000033,32.87,70.41,1005.34,112,76,52,81,0.95,67
2024-04-04 07:04:05.293959,32.87,70.39,1005.34,112,75,51,80,0.91,67
2024-04-04 07:04:05.293959,32.87,70.39,1005.34,112,74,50,79,0.9,71
2024-04-04 07:04:07.519909,32.88,70.39,1005.35,112,75,51,80,0.67,90
2024-04-04 07:04:10.767692,32.88,70.39,1005.35,112,75,51,79,0.59,90
2024-04-04 07:04:13.751251,32.88,70.37,1005.35,112,74,51,79,0,0
2024-04-04 07:04:16.890892,32.88,70.38,1005.36,112,73,50,78,0,0
2024-04-04 07:04:20.439319,32.89,70.38,1005.37,111,73,50,78,0.71,90
2024-04-04 07:04:23.200264,32.89,70.37,1005.37,111,74,51,79,1.01,90
2024-04-04 07:04:26.055833,32.89,70.36,1005.36,111,74,51,79,1.53,77
2024-04-04 07:04:29.212428,32.89,70.35,1005.36,112,73,50,78,1.62,76
2024-04-04 07:04:32.241600,32.89,70.34,1005.37,112,73,50,78,1.25,68
2024-04-04 07:04:42.694923,32.89,70.35,1005.37,113,73,51,79,1.26,47
2024-04-04 07:04:44.234150,32.84,71.4,1005.38,104,72,50,78,1.5,48
2024-04-04 07:04:47.010675,32.84,71.07,1005.39,104,72,50,78,1.28,54
2024-04-04 07:04:50.103434,32.85,70.8,1005.39,105,73,51,79,1.25,42
